question_id,question__title,Difficulity,title_slug
2824,Check if The Number is Fascinating,1,check-if-the-number-is-fascinating
2825,Minimize String Length,1,minimize-string-length
2826,Find a Good Subset of the Matrix,3,find-a-good-subset-of-the-matrix
2827,Greatest Common Divisor Traversal,3,greatest-common-divisor-traversal
2828,Lexicographically Smallest String After Substring Operation,2,lexicographically-smallest-string-after-substring-operation
2829,Find Latest Salaries,1,find-latest-salaries
2830,Count Artist Occurrences On Spotify Ranking List,1,count-artist-occurrences-on-spotify-ranking-list
2831,Number of Beautiful Pairs,1,number-of-beautiful-pairs
2832,Find the Longest Equal Subarray,2,find-the-longest-equal-subarray
2833,Count Zero Request Servers,2,count-zero-request-servers
2834,Relocate Marbles,2,relocate-marbles
2835,Split a Circular Linked List,2,split-a-circular-linked-list
2836,Neither Minimum nor Maximum,1,neither-minimum-nor-maximum
2837,Minimum Operations to Make the Integer Zero,2,minimum-operations-to-make-the-integer-zero
2838,Sum of Matrix After Queries,2,sum-of-matrix-after-queries
2839,Maximum Sum Queries,3,maximum-sum-queries
2840,Immediate Food Delivery III,2,immediate-food-delivery-iii
2841,Bikes Last Time Used ,1,bikes-last-time-used
2842,Find Active Users,2,find-active-users
2843,Extract Kth Character From The Rope Tree,1,extract-kth-character-from-the-rope-tree
2844,Sum of Squares of Special Elements ,1,sum-of-squares-of-special-elements
2845,Find the Value of the Partition,2,find-the-value-of-the-partition
2846,Robot Collisions,3,robot-collisions
2847,Find Maximum Number of String Pairs,1,find-maximum-number-of-string-pairs
2848,Special Permutations,2,special-permutations
2849,Sum of Imbalance Numbers of All Subarrays,3,sum-of-imbalance-numbers-of-all-subarrays
2850,Construct the Longest New String,2,construct-the-longest-new-string
2851,Convert JSON String to Object,3,convert-json-string-to-object
2852,Customers with Maximum Number of Transactions on Consecutive Days,3,customers-with-maximum-number-of-transactions-on-consecutive-days
2853,Consecutive Transactions with Increasing Amounts,3,consecutive-transactions-with-increasing-amounts
2854,Decremental String Concatenation,2,decremental-string-concatenation
2855,Maximum Number of Jumps to Reach the Last Index,2,maximum-number-of-jumps-to-reach-the-last-index
2856,Count Complete Subarrays in an Array,2,count-complete-subarrays-in-an-array
2857,Total Distance Traveled,1,total-distance-traveled
2858,Join Two Arrays by ID,2,join-two-arrays-by-id
2859,Add Two Promises,1,add-two-promises
2860,Sort By,1,sort-by
2861,Create Object from Two Arrays,1,create-object-from-two-arrays
2862,Interval Cancellation,1,interval-cancellation
2863,Calculator with Method Chaining,1,calculator-with-method-chaining
2864,Is Object Empty,1,is-object-empty
2865,Find Shortest Path with K Hops,3,find-shortest-path-with-k-hops
2866,Longest Even Odd Subarray With Threshold,1,longest-even-odd-subarray-with-threshold
2867,Ways to Split Array Into Good Subarrays,2,ways-to-split-array-into-good-subarrays
2868,Continuous Subarrays,2,continuous-subarrays
2869,Longest Non-decreasing Subarray From Two Arrays,2,longest-non-decreasing-subarray-from-two-arrays
2870,Longest Alternating Subarray,1,longest-alternating-subarray
2871,Double a Number Represented as a Linked List,2,double-a-number-represented-as-a-linked-list
2872,Largest Element in an Array after Merge Operations,2,largest-element-in-an-array-after-merge-operations
2873,Prime Pairs With Target Sum,2,prime-pairs-with-target-sum
2874,Popularity Percentage,3,popularity-percentage
2875,Count Houses in a Circular Street,1,count-houses-in-a-circular-street
2876,Number of Employees Who Met the Target,1,number-of-employees-who-met-the-target
2877,Shortest String That Contains Three Strings,2,shortest-string-that-contains-three-strings
2878,Apply Operations to Make All Array Elements Equal to Zero,2,apply-operations-to-make-all-array-elements-equal-to-zero
2879,Minimum Changes to Make K Semi-palindromes,3,minimum-changes-to-make-k-semi-palindromes
2880,Find the Closest Marked Node,2,find-the-closest-marked-node
2881,Split Strings by Separator,1,split-strings-by-separator
2882,Ways to Express an Integer as Sum of Powers,2,ways-to-express-an-integer-as-sum-of-powers
2883,Partition String Into Minimum Beautiful Substrings,2,partition-string-into-minimum-beautiful-substrings
2884,Length of the Longest Valid Substring,3,length-of-the-longest-valid-substring
2885,Count Occurrences in Text,2,count-occurrences-in-text
2886,Faulty Keyboard,1,faulty-keyboard
2887,Sort Vowels in a String,2,sort-vowels-in-a-string
2888,Minimum Index of a Valid Split,2,minimum-index-of-a-valid-split
2889,Number of Black Blocks,2,number-of-black-blocks
2890,Count Substrings Without Repeating Character,2,count-substrings-without-repeating-character
2891,Maximum Beauty of an Array After Applying Operation,2,maximum-beauty-of-an-array-after-applying-operation
2892,Check if Array is Good,1,check-if-array-is-good
2893,Visit Array Positions to Maximize Score,2,visit-array-positions-to-maximize-score
2894,Maximum Elegance of a K-Length Subsequence,3,maximum-elegance-of-a-k-length-subsequence
2897,Count Houses in a Circular Street II,3,count-houses-in-a-circular-street-ii
2898,Parallel Execution of Promises for Individual Results Retrieval,2,parallel-execution-of-promises-for-individual-results-retrieval
2899,Repeat String,1,repeat-string
2900,Partial Function with Placeholders,1,partial-function-with-placeholders
2901,Factorial Generator,1,factorial-generator
2902,Max Pair Sum in an Array,1,max-pair-sum-in-an-array
2903,Insert Greatest Common Divisors in Linked List,2,insert-greatest-common-divisors-in-linked-list
2904,Sorting Three Groups,2,sorting-three-groups
2905,Count Paths That Can Form a Palindrome in a Tree,3,count-paths-that-can-form-a-palindrome-in-a-tree
2907,Array Prototype ForEach,1,array-prototype-foreach
2908,Custom Interval,2,custom-interval
2909,Delay the Resolution of Each Promise,1,delay-the-resolution-of-each-promise
2912,Deep Object Filter,2,deep-object-filter
2914,Find the Safest Path in a Grid,2,find-the-safest-path-in-a-grid
2915,Count of Interesting Subarrays,2,count-of-interesting-subarrays
2916,Check if it is Possible to Split Array,2,check-if-it-is-possible-to-split-array
2917,Count Pairs Whose Sum is Less than Target,1,count-pairs-whose-sum-is-less-than-target
2918,Is Array a Preorder of Some ‌Binary Tree,2,is-array-a-preorder-of-some-binary-tree
2919,Maximum Number of Groups With Increasing Length,3,maximum-number-of-groups-with-increasing-length
2920,Minimum Seconds to Equalize a Circular Array,2,minimum-seconds-to-equalize-a-circular-array
2921,Count Stepping Numbers in Range,3,count-stepping-numbers-in-range
2925,Inversion of Object,1,inversion-of-object
2944,Height of Special Binary Tree,2,height-of-special-binary-tree
2952,Minimum Time to Make Array Sum At Most x,3,minimum-time-to-make-array-sum-at-most-x
2953,Count Pairs of Points With Distance k,2,count-pairs-of-points-with-distance-k
2954,Maximum Sum of Almost Unique Subarray,2,maximum-sum-of-almost-unique-subarray
2955,Account Balance After Rounded Purchase,1,account-balance-after-rounded-purchase
2977,Check if a String Is an Acronym of Words,1,check-if-a-string-is-an-acronym-of-words
2978,Check if Strings Can be Made Equal With Operations II,2,check-if-strings-can-be-made-equal-with-operations-ii
2979,Maximize the Profit as the Salesman,2,maximize-the-profit-as-the-salesman
2995,Number of Unique Categories,2,number-of-unique-categories
2998, Count Symmetric Integers,1,count-symmetric-integers
2999,Check if Strings Can be Made Equal With Operations I,1,check-if-strings-can-be-made-equal-with-operations-i
3000,Minimum Absolute Difference Between Elements With Constraint,2,minimum-absolute-difference-between-elements-with-constraint
3001,Apply Operations to Maximize Score,3,apply-operations-to-maximize-score
3002,Flight Occupancy and Waitlist Analysis,2,flight-occupancy-and-waitlist-analysis
3003,Status of Flight Tickets,3,status-of-flight-tickets
3016,Count Nodes That Are Great Enough,3,count-nodes-that-are-great-enough
3017,Number of Beautiful Integers in the Range,3,number-of-beautiful-integers-in-the-range
3018,Make String a Subsequence Using Cyclic Increments,2,make-string-a-subsequence-using-cyclic-increments
3019,Furthest Point From Origin,1,furthest-point-from-origin
3024,String Transformation,3,string-transformation
3025,Minimum Operations to Form Subsequence With Target Sum,3,minimum-operations-to-form-subsequence-with-target-sum
3026,Find the Minimum Possible Sum of a Beautiful Array,2,find-the-minimum-possible-sum-of-a-beautiful-array
3030,Find The K-th Lucky Number,2,find-the-k-th-lucky-number
3031,Construct Product Matrix,2,construct-product-matrix
3032,Maximize Value of Function in a Ball Passing Game,3,maximize-value-of-function-in-a-ball-passing-game
3033,Apply Operations to Make Two Strings Equal,2,apply-operations-to-make-two-strings-equal
3034,Points That Intersect With Cars,1,points-that-intersect-with-cars
3043,Minimum Time Takes to Reach Destination Without Drowning,3,minimum-time-takes-to-reach-destination-without-drowning
3044,Minimum Operations to Collect Elements,1,minimum-operations-to-collect-elements
3045,Minimum Right Shifts to Sort the Array,1,minimum-right-shifts-to-sort-the-array
3046,Minimum Operations to Make a Special Number,2,minimum-operations-to-make-a-special-number
3047,Maximum Element-Sum of a Complete Subset of Indices,3,maximum-element-sum-of-a-complete-subset-of-indices
3055,Maximum Odd Binary Number,1,maximum-odd-binary-number
3056,Determine if a Cell Is Reachable at a Given Time,2,determine-if-a-cell-is-reachable-at-a-given-time
3057,Count K-Subsequences of a String With Maximum Beauty,3,count-k-subsequences-of-a-string-with-maximum-beauty
3058,Maximum Number of K-Divisible Components,3,maximum-number-of-k-divisible-components
3062,Create a DataFrame from List,1,create-a-dataframe-from-list
3063,Method Chaining,1,method-chaining
3064,Reshape Data: Concatenate,1,reshape-data-concatenate
3065,Display the First Three Rows,1,display-the-first-three-rows
3066,Create a New Column,1,create-a-new-column
3067,Modify Columns,1,modify-columns
3068,Rename Columns,1,rename-columns
3069,Change Data Type,1,change-data-type
3070,Fill Missing Data,1,fill-missing-data
3071,Drop Duplicate Rows,1,drop-duplicate-rows
3072,Reshape Data: Pivot,1,reshape-data-pivot
3073,Reshape Data: Melt,1,reshape-data-melt
3074,Select Data,1,select-data
3075,Drop Missing Data,1,drop-missing-data
3076,Get the Size of a DataFrame,1,get-the-size-of-a-dataframe
3077,Minimum Relative Loss After Buying Chocolates,3,minimum-relative-loss-after-buying-chocolates
3078,Election Results,2,election-results
3079,Minimum Edge Weight Equilibrium Queries in a Tree,3,minimum-edge-weight-equilibrium-queries-in-a-tree
3080,Split Array Into Maximum Number of Subarrays,2,split-array-into-maximum-number-of-subarrays
3081,Minimum Array Length After Pair Removals,2,minimum-array-length-after-pair-removals
3088,Maximal Range That Each Element Is Maximum in It,2,maximal-range-that-each-element-is-maximum-in-it
3091,Count of Sub-Multisets With Bounded Sum,3,count-of-sub-multisets-with-bounded-sum
3092,Minimum Moves to Spread Stones Over Grid,2,minimum-moves-to-spread-stones-over-grid
3093,Sum of Values at Indices With K Set Bits,1,sum-of-values-at-indices-with-k-set-bits
3094,Minimum Number of Operations to Make Array Empty,2,minimum-number-of-operations-to-make-array-empty
3095,Maximum Number of Alloys,2,maximum-number-of-alloys
3097,Total Traveled Distance,1,total-traveled-distance
3101,Maximum Coins Heroes Can Collect,2,maximum-coins-heroes-can-collect
3104,Happy Students,2,happy-students
3105,Minimum Edge Reversals So Every Node Is Reachable,3,minimum-edge-reversals-so-every-node-is-reachable
3106,Length of the Longest Subsequence That Sums to Target,2,length-of-the-longest-subsequence-that-sums-to-target
3107,Maximum Spending After Buying Items,3,maximum-spending-after-buying-items
3111,Smallest Number With Given Digit Product,2,smallest-number-with-given-digit-product
3112,Count Valid Paths in a Tree,3,count-valid-paths-in-a-tree
3113,Beautiful Towers II,2,beautiful-towers-ii
3114,Beautiful Towers I,2,beautiful-towers-i
3139,Subarrays Distinct Element Sum of Squares II,3,subarrays-distinct-element-sum-of-squares-ii
3140,Count Visited Nodes in a Directed Graph,3,count-visited-nodes-in-a-directed-graph
3141,Minimum Size Subarray in Infinite Array,2,minimum-size-subarray-in-infinite-array
3142,Longest Unequal Adjacent Groups Subsequence II,2,longest-unequal-adjacent-groups-subsequence-ii
3143,Longest Unequal Adjacent Groups Subsequence I,2,longest-unequal-adjacent-groups-subsequence-i
3148,Sum of Remoteness of All Cells,2,sum-of-remoteness-of-all-cells
3150,Shortest and Lexicographically Smallest Beautiful String,2,shortest-and-lexicographically-smallest-beautiful-string
3151,Minimum Processing Time,2,minimum-processing-time
3152,Maximum Value of an Ordered Triplet II,2,maximum-value-of-an-ordered-triplet-ii
3153,Apply Operations on Array to Maximize Sum of Squares,3,apply-operations-on-array-to-maximize-sum-of-squares
3154,Maximum Value of an Ordered Triplet I,1,maximum-value-of-an-ordered-triplet-i
3155,Highest Salaries Difference,1,highest-salaries-difference
3156,Rolling Average Steps,2,rolling-average-steps
3158,Maximum Length of Semi-Decreasing Subarrays,2,maximum-length-of-semi-decreasing-subarrays
3160,Calculate Orders Within Each Interval,2,calculate-orders-within-each-interval
3163,Subarrays Distinct Element Sum of Squares I,1,subarrays-distinct-element-sum-of-squares-i
3164,Last Visited Integers,1,last-visited-integers
3165,Find Indices With Index and Value Difference I,1,find-indices-with-index-and-value-difference-i
3166,Minimum Number of Groups to Create a Valid Assignment,2,minimum-number-of-groups-to-create-a-valid-assignment
3170,Find Indices With Index and Value Difference II,2,find-indices-with-index-and-value-difference-ii
3171,Minimum Equal Sum of Two Arrays After Replacing Zeros,2,minimum-equal-sum-of-two-arrays-after-replacing-zeros
3172,Divisible and Non-divisible Sums Difference,1,divisible-and-non-divisible-sums-difference
3173,The Wording Game,3,the-wording-game
3174,Minimum Number of Changes to Make Binary String Beautiful,2,minimum-number-of-changes-to-make-binary-string-beautiful
3176,Minimum Sum of Mountain Triplets I,1,minimum-sum-of-mountain-triplets-i
3177,Minimizing Array After Replacing Pairs With Their Product,2,minimizing-array-after-replacing-pairs-with-their-product
3178,Minimum Increment Operations to Make Array Beautiful,2,minimum-increment-operations-to-make-array-beautiful
3179,Maximum Points After Collecting Coins From All Nodes,3,maximum-points-after-collecting-coins-from-all-nodes
3181,Find Building Where Alice and Bob Can Meet,3,find-building-where-alice-and-bob-can-meet
